"ROWKEY","COMMCONTENT","COMMLEVEL"
"1096521","如果你看过蓬莱阁，就不用去成山头了，摩天岭就根本不用去，一个人造的水晶宫，出来后一个戚继光的像，围着海边的岩石走一圈，回到园区门口，60元就没了。听说景点是什么村镇承包的，老人和学生没有一点优惠，乡镇企业的管理有很多弊端和漏洞，管理跟不上，以景造景，没有特色，是最大的弊端。没有刘公岛好玩，建议不要去。市区过去要2小时，小巴有人招手就带客，50公里的路，开2小时，呵呵。门票贵，不值这个价。下面的塑像是摩天岭唯一的景色。","3"
"1096522","9点出发没有出发，到了买票11点15才给拿出票，我们那一车人退票了一半，这都是什么鬼，别说端午节人多，我朋友散客去的取票比我们快多了，本想图个方便，没有之一，最差的一次体验了","3"
"1096523","无人管理，到处一片破落的感觉，而且没有志愿者，一回就迷路了，找不到出口 ，醉了","3"
"1096524","哎，门票减免没用上，这携程不主动啊！","3"
"1096525","糊弄人的地方 人工验票都要等半天","3"
"1096526","水是咸的，室外的有蜘蛛网，很多空池子，地下通道很冷，水很混，鱼疗20元一位40分钟。","3"
"1096527","照片是买门票给的两个人的套餐，一人一个死面小包子，几块小咸菜，店里说沒有粥。说是午餐，你这点东西连早餐也吃不饱啊，有你们这么坑爹的吗？打发要饭的呢？送不起可以不送东西。","3"
"1096528","去过一次，就不想去了，一是交通不便，二是太脏了，服务较差。","3"
"1096529","黄河入海口，啥玩意儿也没有！差评！","3"
"1096530","实在是不好的体验，除了人还是人，感觉人比鱼多","3"
"1096531","那么个公园还要门票，又不好玩，观光车也收费，还收来回的费用，刚因为的这种公园全部免费","3"
"1096532","里面很小 没有蓬莱威海的好！！","3"
"1096533","见面不如闻名，济南的南部山区不比它差，如果人少的时候去看看还可以，对不起1百多的门票！","3"
"1096534","所谓的豪华游船，闷臭热。坐上去就想下来，空气差到要吐，结果被关在里面一个小时，至于景观，船舱玻璃非常脏，啥也看不清楚，还没有讲解！同行的所有人都闷到晕船，千万别坐！影响心情，透支身体！","3"
"1096535","景点很少，水帘洞，光明寺，五莲佛，一线天，望海峰。票价太高。","3"
"1096536","1米高3岁的孩子竟然要收一个成人票不可在玻璃栈桥，不然就不让上，售票员说了，无论多大安人头收钱，国家规定到潭溪山不好用，山大王一样的土匪，只能说景色还OK，人员素质低下，安全设施简陋，怀疑有的设施和道路没有经过国家有关部门审查","3"
"1096537","季节交替的时候来，应该比较美，有花，有黄色落叶。我们来的是十一，有的只有人。这也是没有办法去改变的。多年前也来过这里，安静！马路上随便可以座下拍照。现在才行了！","3"
"1096538","门票40 半价票20。停车费 10元，里面就一个寺庙其他的没有什么好玩的地方。还没有建完。去了一次感觉很坑，绝对不会再去第二次了。","3"
"1096539","地方跟票价太不符，有些破旧，没什么意思","3"
"1096540","人多还非常不好玩，那评分不知道是怎么刷上去的","3"
"1096541","2017年春节来访，事情就是这样的，如图。","3"
"1096542","不值，没人讲解，把人丢在那里就完了","3"
"1096543","此行可以说乘兴而来，败兴而归。景区唯一的亮点在于萤火虫洞漂流项目，大概15分钟便可游览完。于是景区加了很多人工景观，像是鳄鱼模型，老虎壁画什么的，反正你曲曲折折走好久才能到萤火虫洞。虫洞还是值得一看的 在漆黑的地下河中乘船漂流，只见满眼的萤火虫或停留或飞舞，很有意境。出了洞，景观基本结束，但还有很远才到停车场，我们碰巧遇见下雨，当地村民开着小面包，20一车向下送人。在路上开得飞快，故意喷溅不坐车的游人，此为景区一大败笔，让人怀疑景区的管理能力","3"
"1096544","试试看吧 没去过 放假有时间 一起去看看吧","3"
"1096545","说句实话，青岛真的是青岛人自己人抹黑自己，真的，政府的确很支持，好多地方都是免费的，门票也不贵，但为什么会让那么多的商贩在各个景区胡作非为？让你坐个船不坐他会骂你什么鸡巴玩意，到这里来一分钱不花，来干什么？这是我亲耳听到的，这是你们青岛人该说的话？还有，一瓶两块的矿泉水卖5块，买一瓶他还不愿意卖，我真的是服了，景区被这些商贩搞得乌烟瘴气，政府就不该管管？也有你们青岛人在我们湖北鄂西南，你们问问他们，我们是怎么对待他们的？是不是我回去了也这样对他们？都是中国人，你们也有出去玩的一天！我和我媳妇在青岛5天，走的时候都说了句终于可以离开这里了，要不是定了机票，我估计我来两天就走了，真的一分钟都不想呆了，我以后会在各个网路上发让他们别来青岛了，真的很失望，最后想说，我们两个人在餐馆里吃饭点的东西少，筷子都是不给我们上的，还得去请！我媳妇之前说出国的，我坚持来的青岛，很失望，青岛完了！！！","3"
"1096546","不推荐。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。","3"
"1096547","差评！温泉服务区人员没服务意识也就算了，懒洋洋躺休息大厅的凳子上，我橱子里没浴巾，第一次去，也不清楚一人只有一条浴巾，这规定闻所未闻，问大姐要，也说明了情况，一句没了就算完了，让我晾干?! 最可恶是过了会，看见另一大姐抱着干净浴巾出去，说是给别人送，欺负人吗? 差!人品有问题。","3"
"1096548","微山湖绝对是我去过的最坑人的一个景点，没有之一。上了船之后就各种让你多花钱，真的太失望了！","3"
"1096549","六月去的，枯水，真没有意思。冤枉钱花的，不值，交通不完善。","3"
"1096550","第一次上这么大的当！！什么狗屁樱花节，一朵樱花也没有，全山光秃秃的！樱花压根就没开花。。醉了。","3"
"1096551","千万别去，就是坑骗人的鬼子们，","3"
"1096552","不要来了，为了炒作足球发源地弄起来的，现在已经荒废了","3"
"1096553","太孬了，太孬了，太孬了，我说不出什么了，也不知道那些好评是怎么来的","3"
"1096554","携程订的海泉湾一日游，说好的送手机防水袋，但是来了以后，前台都说不送要买，联系商家，商家说忘记了，做好的承诺不能兑现，坚决差评，现在拼的就是服务，希望有所改进。","3"
"1096555","岱庙作为景点来讲还可以，持教师资格证可以享受半价优惠。但是有一件事不吐不快，我们在里面游玩到接近下午六点的时候，保安居然出来用极其粗暴的态度驱赶我们，我们表示不满，有一个看来像保安负责人样子的中年人态度很嚣张地说，就算一个游客也不来我们也有饭吃。像这样的服务态度现在真是很罕见，严重影响了泰安作为旅游城市的形象。岱庙还是应当加强对工作人员的管理，提高服务意识，改善工作环节，真正为游客营造宾至如归的氛围，不能让个别的害群之马损坏了泰安乃至山东省的形象，给好客山东的品牌抹黑！","3"
"1096556","导游开价三百，贵得要死的赶脚。","3"
"1096557","海狮馆就是动植物园里的一个脏点 表演的什么玩意 观众花钱了就是看表演的 海狮都没训练好出来表演什么 也就是顶顶球 翻个身 结束了 而且检票整张票被检票员拿去就不给了 没搞懂什么意思 总之动植物园还是挺好玩的 海狮馆劝大家千万别去","3"
"1096558","就会被爸爸反反复复吃刚刚v 吃才感觉规范化","3"
"1096559","借水浒之名而已，太不值得一去。","3"
"1096560","去过海底世界的介意不要去了，一点意思没有，离海底世界差远了","3"
"1096561","只有孔子的墓一看，如果没有很大兴趣不推荐去孔林，有时间还不如看看颜庙或者其它地方。","3"
"1096562","号称五A景区，有种上当的感觉，门票不值80，都是人造景观，早知这样20都不进去呀，以后都不会再去！","3"
"1096563","说是九仙山景区+漂流+景区小交通的门票，实际上就是漂流的门票，景区门票和小交通费用还要另外交钱，差评！","3"
